campaign_id,campaign_name,start_date,end_date,channel,region,impressions,clicks,conversions,spend_usd,revenue_usd,target_audience,product_category,device,year
2024_0192,Campaign_2024_0192,2024-02-16,2024-03-16,TV,South America,43235,1930,1578,6064.61,15904.77,Youth,Electronics,Tablet,2024
2024_0193,Campaign_2024_0193,2024-04-27,2024-09-25,Display,Asia,88291,39151,18799,18066.21,30694.57,Adults,Electronics,Desktop,2024
2024_0194,Campaign_2024_0194,2024-03-12,2024-08-05,Display,North America,21323,17484,13241,38587.13,66255.57,Adults,Electronics,Tablet,2024
2024_0195,Campaign_2024_0195,2024-04-04,2024-12-04,TV,North America,76337,35408,24427,36331.74,97753.81,Youth,Software,Mobile,2024
2024_0196,Campaign_2024_0196,2024-05-25,2024-08-30,Social,Asia,35465,2007,152,36432.3,69685.84,Seniors,Electronics,Tablet,2024
2024_0197,Campaign_2024_0197,2024-02-28,2024-04-14,TV,Europe,96476,15010,10365,42893.06,57747.0,Seniors,Services,Desktop,2024
2024_0198,Campaign_2024_0198,2024-04-14,2024-11-18,Email,Africa,79107,26090,20047,34749.8,99462.19,Seniors,Food,Tablet,2024
2024_0199,Campaign_2024_0199,2024-04-10,2024-06-23,Email,North America,62424,50992,10867,33771.96,42757.58,Youth,Services,Tablet,2024
2024_0200,Campaign_2024_0200,2024-04-20,2024-04-21,TV,Europe,19619,12300,11867,36280.98,102920.26,Youth,Electronics,Mobile,2024
2024_0201,Campaign_2024_0201,2024-06-16,2024-12-10,Display,Europe,13957,541,234,19245.71,29058.1,Seniors,Electronics,Desktop,2024
2024_0202,Campaign_2024_0202,2024-05-20,2024-12-29,Display,Asia,40371,38980,32259,27052.64,50555.3,Adults,Clothing,Mobile,2024
2024_0203,Campaign_2024_0203,2024-04-05,2024-05-26,Social,Africa,97260,51734,35163,26716.99,30078.11,Seniors,Clothing,Mobile,2024
2024_0204,Campaign_2024_0204,2024-02-14,2024-03-23,Display,Africa,77433,60191,1587,49275.46,142682.22,Adults,Services,Mobile,2024
2024_0205,Campaign_2024_0205,2024-05-29,2024-09-26,TV,Asia,80109,74717,6935,15832.57,18400.83,Youth,Food,Tablet,2024
2024_0206,Campaign_2024_0206,2024-01-22,2024-04-29,Email,Africa,66477,52245,45740,13536.28,40026.2,Youth,Clothing,Tablet,2024
2024_0207,Campaign_2024_0207,2024-05-03,2024-12-19,Print,Europe,49037,48726,32602,20136.72,56876.9,Adults,Services,Mobile,2024
2024_0208,Campaign_2024_0208,2024-05-01,2024-05-06,Email,Europe,25862,23909,16577,15941.18,46226.13,Seniors,Services,Mobile,2024
2024_0209,Campaign_2024_0209,2024-01-16,2024-09-01,Email,Asia,46251,41386,16472,47019.49,136770.9,Youth,Food,Tablet,2024
2024_0210,Campaign_2024_0210,2024-02-10,2024-10-15,Email,South America,36751,18367,12519,35790.62,74157.27,Youth,Services,Tablet,2024
2024_0211,Campaign_2024_0211,2024-01-01,2024-04-11,Email,South America,69298,42947,14356,22943.81,42414.66,Seniors,Clothing,Desktop,2024
2024_0212,Campaign_2024_0212,2024-02-18,2024-11-07,Display,Asia,98519,30848,24707,28840.78,83258.57,Youth,Software,Mobile,2024
2024_0213,Campaign_2024_0213,2024-04-20,2024-06-18,Search,Asia,59014,2760,1550,44737.52,80602.45,Adults,Software,Mobile,2024
2024_0214,Campaign_2024_0214,2024-01-20,2024-02-02,Social,Africa,28561,3175,54,8071.21,10104.39,Seniors,Electronics,Tablet,2024
2024_0215,Campaign_2024_0215,2024-05-13,2024-06-02,Search,South America,57862,40519,18089,22382.3,37106.18,Youth,Software,Desktop,2024
2024_0216,Campaign_2024_0216,2024-03-26,2024-10-30,Social,Asia,80385,59136,11672,1204.47,1878.63,Seniors,Food,Desktop,2024
2024_0217,Campaign_2024_0217,2024-02-02,2024-05-26,Social,Africa,28237,3945,1159,2075.77,5172.72,Youth,Clothing,Mobile,2024
2024_0218,Campaign_2024_0218,2024-01-17,2024-10-21,Print,Africa,43833,23544,1143,20237.86,58733.12,Youth,Clothing,Mobile,2024
2024_0219,Campaign_2024_0219,2024-01-12,2024-09-06,TV,Europe,9388,4683,2722,24558.21,37160.2,Seniors,Food,Mobile,2024
2024_0220,Campaign_2024_0220,2024-03-23,2024-11-09,TV,Europe,24848,17025,10536,49776.13,141509.22,Adults,Services,Desktop,2024
2024_0221,Campaign_2024_0221,2024-06-07,2024-08-13,Search,North America,33707,16387,15629,45628.48,87445.21,Seniors,Services,Mobile,2024
2024_0222,Campaign_2024_0222,2024-05-11,2024-12-21,Display,South America,63459,27818,1395,32769.02,58621.1,Adults,Food,Mobile,2024
2024_0223,Campaign_2024_0223,2024-01-02,2024-09-16,Display,North America,63802,48800,28135,34118.88,62950.53,Youth,Clothing,Mobile,2024
2024_0224,Campaign_2024_0224,2024-02-09,2024-10-31,Search,North America,12228,10959,9124,30296.78,46510.22,Youth,Software,Desktop,2024
2024_0225,Campaign_2024_0225,2024-01-11,2024-01-23,Display,North America,19515,14353,4954,49331.6,76678.52,Seniors,Food,Desktop,2024
2024_0226,Campaign_2024_0226,2024-04-30,2024-09-28,TV,Africa,48883,33622,15106,31801.26,65925.46,Youth,Electronics,Desktop,2024
2024_0227,Campaign_2024_0227,2024-06-18,2024-10-29,TV,Africa,92412,65151,34522,42574.1,124578.63,Adults,Electronics,Mobile,2024
2024_0228,Campaign_2024_0228,2024-06-24,2024-11-21,TV,North America,38559,9487,1090,29249.12,69948.12,Adults,Software,Desktop,2024
2024_0229,Campaign_2024_0229,2024-05-22,2024-11-28,TV,Africa,34860,25142,16812,38479.37,42352.11,Adults,Food,Mobile,2024
2024_0230,Campaign_2024_0230,2024-05-14,2024-08-12,Search,North America,87450,3787,1952,23874.3,44464.07,Seniors,Clothing,Tablet,2024
2024_0231,Campaign_2024_0231,2024-02-02,2024-09-28,Social,South America,73673,3836,1719,17574.0,37235.14,Adults,Electronics,Desktop,2024
2024_0232,Campaign_2024_0232,2024-04-04,2024-05-30,TV,North America,32805,3519,694,26535.43,74834.19,Adults,Software,Mobile,2024
2024_0233,Campaign_2024_0233,2024-02-21,2024-09-22,TV,South America,57249,3710,1085,2903.16,5999.46,Youth,Software,Tablet,2024
2024_0234,Campaign_2024_0234,2024-04-25,2024-10-27,Email,South America,63882,25780,4132,6898.66,19006.01,Seniors,Clothing,Mobile,2024
2024_0235,Campaign_2024_0235,2024-01-16,2024-01-20,Email,South America,64432,8511,6242,34974.65,94123.31,Adults,Electronics,Mobile,2024
2024_0236,Campaign_2024_0236,2024-04-14,2024-05-31,Search,Africa,9523,6030,1724,45439.75,108908.17,Adults,Food,Mobile,2024
2024_0237,Campaign_2024_0237,2024-06-17,2024-08-25,Display,Africa,10679,9168,6412,44578.5,84581.71,Seniors,Clothing,Tablet,2024
2024_0238,Campaign_2024_0238,2024-06-22,2024-10-11,Display,Asia,43542,11623,5398,28152.99,68858.83,Seniors,Services,Mobile,2024
2024_0239,Campaign_2024_0239,2024-05-23,2024-08-03,Email,Asia,20587,11990,11461,33397.88,66810.5,Youth,Software,Tablet,2024
2024_0240,Campaign_2024_0240,2024-02-02,2024-07-22,Social,Africa,46930,44462,22487,4085.72,5490.24,Adults,Electronics,Desktop,2024
2024_0241,Campaign_2024_0241,2024-01-30,2024-09-07,Search,Asia,66263,17587,3966,11402.06,19339.84,Adults,Electronics,Desktop,2024
2024_0242,Campaign_2024_0242,2024-02-12,2024-06-22,Print,Europe,18391,5129,2391,2111.81,5968.75,Youth,Clothing,Tablet,2024
2024_0243,Campaign_2024_0243,2024-01-05,2024-05-27,Print,South America,29245,15570,14626,3818.82,5401.12,Adults,Software,Tablet,2024
2024_0244,Campaign_2024_0244,2024-06-18,2024-09-12,Display,North America,23172,18744,3817,35698.64,58520.13,Youth,Software,Mobile,2024
2024_0245,Campaign_2024_0245,2024-03-04,2024-04-01,Email,Africa,93634,57471,17621,15248.35,44824.83,Adults,Clothing,Desktop,2024
2024_0246,Campaign_2024_0246,2024-04-22,2024-11-30,Display,South America,91850,1545,539,45755.02,92459.87,Seniors,Electronics,Desktop,2024
2024_0247,Campaign_2024_0247,2024-01-03,2024-05-16,Display,Asia,81245,56787,20070,7499.63,9554.67,Adults,Software,Desktop,2024
2024_0248,Campaign_2024_0248,2024-05-18,2024-11-26,TV,South America,54168,23314,12247,34186.98,49598.33,Youth,Electronics,Desktop,2024
2024_0249,Campaign_2024_0249,2024-05-16,2024-08-21,Email,Asia,47300,12718,11950,10478.51,30726.67,Youth,Electronics,Desktop,2024
2024_0250,Campaign_2024_0250,2024-06-09,2024-09-23,Social,Africa,45734,468,280,36707.65,58277.89,Adults,Electronics,Desktop,2024
2024_0251,Campaign_2024_0251,2024-03-30,2024-11-29,TV,Africa,20681,14467,11541,26285.44,31844.95,Seniors,Software,Tablet,2024
2024_0252,Campaign_2024_0252,2024-06-27,2024-12-04,Social,Africa,41316,34801,3146,13011.76,19730.33,Youth,Software,Tablet,2024
2024_0253,Campaign_2024_0253,2024-06-01,2024-11-18,TV,South America,25869,25811,19762,3436.85,9363.62,Youth,Food,Mobile,2024
2024_0254,Campaign_2024_0254,2024-04-28,2024-09-28,Social,Africa,24385,7935,1899,13298.5,28998.96,Seniors,Clothing,Desktop,2024
2024_0255,Campaign_2024_0255,2024-06-01,2024-12-01,Display,South America,49962,4794,1645,9403.06,11721.02,Adults,Clothing,Desktop,2024
2024_0256,Campaign_2024_0256,2024-05-01,2024-12-02,TV,South America,69249,5363,94,17228.54,41000.32,Youth,Software,Tablet,2024
2024_0257,Campaign_2024_0257,2024-02-21,2024-04-08,Print,Asia,35716,8574,1429,8386.67,17383.63,Youth,Electronics,Desktop,2024
2024_0258,Campaign_2024_0258,2024-05-29,2024-10-15,Print,Europe,22214,1652,1165,28989.24,44029.55,Adults,Electronics,Tablet,2024
2024_0259,Campaign_2024_0259,2024-02-29,2024-11-22,Display,Africa,17463,4300,2869,13703.28,27981.83,Seniors,Services,Tablet,2024
2024_0260,Campaign_2024_0260,2024-06-16,2024-12-20,Search,South America,8868,8828,6667,9254.37,18913.04,Seniors,Services,Desktop,2024
2024_0261,Campaign_2024_0261,2024-04-02,2024-09-04,TV,Asia,58674,32347,21122,33039.32,80660.95,Youth,Electronics,Tablet,2024
2024_0262,Campaign_2024_0262,2024-05-11,2024-10-17,TV,Africa,57114,54517,6440,46865.62,52600.88,Seniors,Clothing,Tablet,2024
2024_0263,Campaign_2024_0263,2024-04-24,2024-12-29,Social,South America,77816,45469,22561,42177.06,61860.51,Adults,Software,Desktop,2024
2024_0264,Campaign_2024_0264,2024-03-11,2024-07-12,Email,South America,84323,29196,16277,2633.77,4535.78,Adults,Software,Tablet,2024
2024_0265,Campaign_2024_0265,2024-01-22,2024-08-23,Display,North America,51886,9030,6989,7416.2,17891.32,Adults,Clothing,Tablet,2024
2024_0266,Campaign_2024_0266,2024-03-06,2024-03-27,Display,South America,88555,53260,2212,29348.02,39127.23,Adults,Food,Desktop,2024
2024_0267,Campaign_2024_0267,2024-06-29,2024-10-15,Email,South America,73559,71490,57741,17202.22,46436.66,Seniors,Electronics,Tablet,2024
2024_0268,Campaign_2024_0268,2024-01-06,2024-10-09,Search,South America,44143,754,526,36527.66,89067.57,Adults,Clothing,Mobile,2024
2024_0269,Campaign_2024_0269,2024-02-22,2024-12-24,Display,Africa,80929,684,246,7545.53,19469.23,Youth,Services,Desktop,2024
2024_0270,Campaign_2024_0270,2024-03-24,2024-07-10,Display,Africa,34937,18204,17260,48236.75,136360.29,Youth,Software,Mobile,2024
2024_0271,Campaign_2024_0271,2024-06-27,2024-10-15,Print,Africa,11859,11202,2757,35034.98,86991.85,Adults,Electronics,Desktop,2024
2024_0272,Campaign_2024_0272,2024-02-09,2024-07-26,TV,Asia,24955,11276,5868,22668.23,55859.69,Seniors,Electronics,Desktop,2024
2024_0273,Campaign_2024_0273,2024-04-24,2024-05-14,Email,North America,56931,29933,18506,17292.03,28707.84,Youth,Software,Tablet,2024
2024_0274,Campaign_2024_0274,2024-02-18,2024-10-27,Display,Africa,31238,21483,21256,19823.02,50604.28,Seniors,Food,Mobile,2024
2024_0275,Campaign_2024_0275,2024-01-01,2024-09-17,Email,Africa,61040,4208,4146,17162.5,21422.64,Youth,Services,Mobile,2024
2024_0276,Campaign_2024_0276,2024-03-21,2024-08-25,Email,Asia,64143,31647,7204,8278.48,23177.1,Adults,Food,Desktop,2024
2024_0277,Campaign_2024_0277,2024-06-11,2024-11-23,Display,Europe,27215,17510,2666,48443.8,73742.95,Youth,Clothing,Tablet,2024
2024_0278,Campaign_2024_0278,2024-01-22,2024-02-13,Search,North America,44901,7052,4976,11639.04,28044.54,Seniors,Food,Tablet,2024
2024_0279,Campaign_2024_0279,2024-05-08,2024-11-28,Print,South America,19267,5643,3448,6119.88,11890.42,Adults,Services,Tablet,2024
2024_0280,Campaign_2024_0280,2024-04-25,2024-09-14,Search,Asia,77836,23408,22363,17048.81,24509.04,Seniors,Software,Tablet,2024
2024_0281,Campaign_2024_0281,2024-06-27,2024-09-17,Social,Asia,50107,27391,7667,16108.52,38722.87,Adults,Services,Tablet,2024
2024_0282,Campaign_2024_0282,2024-05-24,2024-09-13,Social,North America,10088,591,430,18888.12,41503.05,Adults,Food,Tablet,2024
2024_0283,Campaign_2024_0283,2024-01-01,2024-05-24,Social,Europe,83378,29187,26183,12158.47,21452.77,Seniors,Services,Desktop,2024
2024_0284,Campaign_2024_0284,2024-01-27,2024-12-04,Search,Europe,19381,12197,1737,17536.55,30117.4,Seniors,Clothing,Mobile,2024
2024_0285,Campaign_2024_0285,2024-04-05,2024-10-30,Social,Africa,54438,48998,7209,44327.7,117042.45,Adults,Services,Mobile,2024
2024_0286,Campaign_2024_0286,2024-04-04,2024-09-06,Display,North America,32893,11231,2754,13671.45,22125.11,Seniors,Food,Desktop,2024
2024_0287,Campaign_2024_0287,2024-06-13,2024-06-28,Print,North America,22248,15939,4038,5883.2,8109.74,Adults,Clothing,Desktop,2024
2024_0288,Campaign_2024_0288,2024-06-04,2024-11-27,Search,Africa,3723,1347,689,37877.98,42968.37,Youth,Services,Mobile,2024
2024_0289,Campaign_2024_0289,2024-04-16,2024-10-10,Search,South America,8539,6880,550,20865.45,27141.42,Seniors,Services,Tablet,2024
2024_0290,Campaign_2024_0290,2024-01-08,2024-11-14,Email,Asia,57260,9413,2558,43472.56,121690.0,Seniors,Services,Tablet,2024
2024_0291,Campaign_2024_0291,2024-05-30,2024-09-24,Email,Asia,46533,6050,1970,44870.37,56549.34,Seniors,Services,Mobile,2024
2024_0292,Campaign_2024_0292,2024-05-21,2024-07-30,Search,Asia,73581,32093,31800,19491.77,36817.91,Adults,Software,Desktop,2024
2024_0293,Campaign_2024_0293,2024-01-24,2024-03-21,Search,Europe,19837,14743,14142,16833.59,47235.35,Adults,Software,Desktop,2024
2024_0294,Campaign_2024_0294,2024-01-09,2024-02-02,Display,Asia,56601,28857,25480,5550.52,13664.27,Seniors,Software,Tablet,2024
2024_0295,Campaign_2024_0295,2024-02-01,2024-08-13,Display,Africa,78541,2024,685,22224.89,62918.26,Youth,Clothing,Tablet,2024
2024_0296,Campaign_2024_0296,2024-02-17,2024-12-16,Email,Asia,78925,51159,30049,13179.52,32538.04,Adults,Software,Tablet,2024
2024_0297,Campaign_2024_0297,2024-02-07,2024-07-26,Print,Africa,44266,3236,1073,28761.37,74945.68,Adults,Software,Mobile,2024
2024_0298,Campaign_2024_0298,2024-05-31,2024-10-02,TV,Africa,21271,5035,3072,38316.38,99082.85,Seniors,Services,Tablet,2024
2024_0299,Campaign_2024_0299,2024-06-02,2024-12-06,Search,Asia,11598,5235,4452,49447.48,136476.64,Youth,Software,Mobile,2024
2024_0300,Campaign_2024_0300,2024-06-08,2024-07-12,Email,Europe,39454,34977,29120,26584.19,58786.89,Seniors,Electronics,Mobile,2024
2024_0301,Campaign_2024_0301,2024-04-21,2024-09-25,Display,Asia,69113,53012,652,25202.22,65405.17,Youth,Electronics,Mobile,2024
2024_0302,Campaign_2024_0302,2024-04-28,2024-07-30,Print,Africa,47968,32029,18982,46611.17,70322.19,Youth,Electronics,Desktop,2024
2024_0303,Campaign_2024_0303,2024-06-18,2024-11-03,Print,Asia,42613,40863,20711,16748.4,46969.89,Youth,Clothing,Mobile,2024
2024_0304,Campaign_2024_0304,2024-02-03,2024-04-11,TV,Asia,35954,7937,7646,10374.41,20786.91,Youth,Services,Tablet,2024
2024_0305,Campaign_2024_0305,2024-03-07,2024-10-09,Social,South America,89646,1328,101,14991.13,25536.43,Adults,Software,Mobile,2024
2024_0306,Campaign_2024_0306,2024-05-15,2024-10-06,Display,North America,14599,3019,1436,22166.6,28145.52,Adults,Clothing,Desktop,2024
2024_0307,Campaign_2024_0307,2024-05-26,2024-07-01,Search,Asia,37585,33860,29641,32784.31,78833.69,Adults,Clothing,Mobile,2024
2024_0308,Campaign_2024_0308,2024-05-08,2024-11-17,Email,Africa,40115,20568,1488,43591.46,89177.55,Youth,Services,Mobile,2024
2024_0309,Campaign_2024_0309,2024-02-17,2024-07-24,Print,Asia,10341,1142,503,30036.56,38890.14,Youth,Clothing,Desktop,2024
2024_0310,Campaign_2024_0310,2024-01-20,2024-11-05,Social,North America,91491,15649,230,19290.41,22403.15,Youth,Food,Desktop,2024
2024_0311,Campaign_2024_0311,2024-06-11,2024-08-17,Display,Asia,14200,9283,6326,15020.5,29852.74,Seniors,Electronics,Mobile,2024
2024_0312,Campaign_2024_0312,2024-05-22,2024-09-05,Email,Asia,90502,88504,56432,37930.17,102623.59,Youth,Electronics,Desktop,2024
2024_0313,Campaign_2024_0313,2024-05-02,2024-09-14,Display,Asia,8752,1676,835,36653.79,47180.32,Seniors,Services,Mobile,2024
2024_0314,Campaign_2024_0314,2024-05-05,2024-09-24,Print,Europe,32399,18067,12454,9209.06,24027.69,Seniors,Food,Desktop,2024
2024_0315,Campaign_2024_0315,2024-04-24,2024-11-23,Social,Asia,44609,868,479,1174.41,1404.13,Youth,Clothing,Tablet,2024
2024_0316,Campaign_2024_0316,2024-01-25,2024-05-21,TV,Africa,28822,6340,3719,43248.29,111086.46,Seniors,Clothing,Desktop,2024
2024_0317,Campaign_2024_0317,2024-03-24,2024-12-01,Search,Asia,71751,52797,45476,30025.8,62523.67,Adults,Services,Desktop,2024
2024_0318,Campaign_2024_0318,2024-05-12,2024-12-16,Search,Asia,88506,86941,28431,47540.89,88825.42,Youth,Electronics,Tablet,2024
2024_0319,Campaign_2024_0319,2024-04-10,2024-04-21,Search,Europe,88347,16891,14730,11249.21,18432.49,Youth,Services,Desktop,2024
2024_0320,Campaign_2024_0320,2024-02-04,2024-06-29,Search,South America,51627,5845,5450,38772.96,107840.29,Adults,Software,Desktop,2024
2024_0321,Campaign_2024_0321,2024-05-03,2024-05-07,TV,Asia,15096,1120,639,11254.64,14746.77,Adults,Clothing,Tablet,2024
2024_0322,Campaign_2024_0322,2024-05-11,2024-09-19,Display,Africa,83611,40149,37093,4752.02,7512.29,Adults,Software,Desktop,2024
2024_0323,Campaign_2024_0323,2024-03-23,2024-07-28,Display,Europe,88301,4783,644,6640.94,13835.64,Youth,Clothing,Mobile,2024
2024_0324,Campaign_2024_0324,2024-06-10,2024-10-14,TV,South America,23853,13779,5767,8750.79,25553.67,Seniors,Software,Desktop,2024
2024_0325,Campaign_2024_0325,2024-06-24,2024-07-19,Search,Asia,46968,6165,66,18102.68,37975.77,Seniors,Electronics,Mobile,2024
2024_0326,Campaign_2024_0326,2024-04-29,2024-08-28,Print,North America,41624,32194,19299,49128.75,115376.24,Adults,Services,Tablet,2024
2024_0327,Campaign_2024_0327,2024-06-02,2024-12-26,Email,Europe,60308,30114,6351,29107.87,39934.08,Adults,Services,Mobile,2024
2024_0328,Campaign_2024_0328,2024-06-16,2024-10-29,TV,North America,61277,26204,17641,12994.54,23115.7,Adults,Services,Tablet,2024
2024_0329,Campaign_2024_0329,2024-01-21,2024-10-27,Search,North America,91084,50398,20659,18920.12,45628.14,Seniors,Services,Mobile,2024
2024_0330,Campaign_2024_0330,2024-03-30,2024-09-02,Social,South America,80438,19201,15562,16411.65,18788.1,Youth,Food,Tablet,2024
2024_0331,Campaign_2024_0331,2024-02-19,2024-07-17,Email,Asia,16265,3883,1756,39902.23,116479.82,Adults,Services,Desktop,2024
2024_0332,Campaign_2024_0332,2024-05-09,2024-08-13,Print,South America,74492,32579,7192,17771.34,41955.81,Adults,Software,Mobile,2024
2024_0333,Campaign_2024_0333,2024-02-07,2024-11-09,Social,Europe,54475,24198,13603,33282.62,61498.58,Youth,Clothing,Mobile,2024
2024_0334,Campaign_2024_0334,2024-01-05,2024-03-30,Print,Europe,91131,85778,54065,25060.32,46864.11,Adults,Electronics,Desktop,2024
2024_0335,Campaign_2024_0335,2024-06-09,2024-09-15,Email,Europe,89728,37196,21627,49220.44,102460.2,Adults,Electronics,Tablet,2024
2024_0336,Campaign_2024_0336,2024-06-16,2024-07-30,Search,Europe,15495,3963,2924,8187.37,16841.9,Youth,Software,Tablet,2024
2024_0337,Campaign_2024_0337,2024-04-08,2024-04-21,Display,Asia,18880,5654,4606,41792.1,70571.4,Seniors,Clothing,Mobile,2024
2024_0338,Campaign_2024_0338,2024-05-16,2024-09-26,Print,Europe,11882,7900,3255,17507.25,30931.34,Seniors,Food,Desktop,2024
2024_0339,Campaign_2024_0339,2024-02-22,2024-04-07,Social,Asia,50125,22956,6048,20151.77,37390.8,Seniors,Software,Tablet,2024
2024_0340,Campaign_2024_0340,2024-06-14,2024-08-20,Social,Europe,59039,14290,12014,2622.48,3478.93,Youth,Services,Desktop,2024
2024_0341,Campaign_2024_0341,2024-02-02,2024-12-03,Social,North America,6118,5183,2545,32454.95,86482.4,Seniors,Electronics,Desktop,2024
2024_0342,Campaign_2024_0342,2024-06-09,2024-09-19,TV,North America,17705,4055,490,13199.79,19946.58,Adults,Electronics,Mobile,2024
2024_0343,Campaign_2024_0343,2024-02-18,2024-03-16,Social,Europe,77788,57158,53028,42121.29,78818.53,Seniors,Services,Desktop,2024
2024_0344,Campaign_2024_0344,2024-05-16,2024-06-24,Search,South America,2486,1916,81,41340.04,86172.91,Adults,Clothing,Desktop,2024
2024_0345,Campaign_2024_0345,2024-01-15,2024-12-27,TV,Africa,12605,9641,7720,3309.23,7437.41,Seniors,Services,Tablet,2024
2024_0346,Campaign_2024_0346,2024-03-23,2024-04-11,Social,South America,53139,24377,394,39317.16,112197.16,Youth,Electronics,Mobile,2024
2024_0347,Campaign_2024_0347,2024-06-06,2024-12-19,Search,Africa,67543,56749,37901,27220.48,62170.11,Seniors,Clothing,Desktop,2024
2024_0348,Campaign_2024_0348,2024-04-30,2024-10-13,Display,Africa,31155,11767,8533,43531.14,94953.53,Youth,Software,Mobile,2024
2024_0349,Campaign_2024_0349,2024-03-07,2024-10-26,TV,Asia,74371,22452,19751,37857.59,65111.85,Adults,Food,Tablet,2024
2024_0350,Campaign_2024_0350,2024-06-23,2024-11-12,Email,Asia,32057,10150,6516,10325.73,19419.88,Youth,Clothing,Mobile,2024
2024_0351,Campaign_2024_0351,2024-01-28,2024-05-29,Email,Europe,95623,86513,65211,12316.51,36850.18,Youth,Services,Mobile,2024
2024_0352,Campaign_2024_0352,2024-02-29,2024-03-19,Email,Africa,77999,41183,20816,23856.92,53687.95,Seniors,Food,Tablet,2024
2024_0353,Campaign_2024_0353,2024-06-24,2024-09-24,Display,Asia,17251,6354,3184,9439.27,23522.31,Youth,Electronics,Tablet,2024
2024_0354,Campaign_2024_0354,2024-05-28,2024-08-29,TV,South America,98193,11503,1416,12455.99,20459.03,Adults,Software,Mobile,2024
2024_0355,Campaign_2024_0355,2024-06-16,2024-11-26,TV,Asia,29829,3407,460,26773.23,49465.66,Youth,Electronics,Desktop,2024
2024_0356,Campaign_2024_0356,2024-05-31,2024-10-04,Social,Europe,90980,84714,29238,4970.34,8912.49,Adults,Services,Mobile,2024
2024_0357,Campaign_2024_0357,2024-05-15,2024-09-17,Print,South America,14411,2757,1520,18899.17,33630.45,Seniors,Services,Tablet,2024
2024_0358,Campaign_2024_0358,2024-01-17,2024-04-05,Display,Asia,91468,79099,54944,34685.57,75872.77,Adults,Clothing,Tablet,2024
2024_0359,Campaign_2024_0359,2024-03-17,2024-05-31,Email,Asia,30033,26446,17736,13101.76,17163.67,Adults,Food,Desktop,2024
2024_0360,Campaign_2024_0360,2024-01-27,2024-03-01,Search,Asia,50455,42508,9565,36488.4,51530.27,Seniors,Services,Tablet,2024
2024_0361,Campaign_2024_0361,2024-01-26,2024-03-12,Search,South America,64852,25120,13721,4413.94,11827.65,Youth,Electronics,Desktop,2024
2024_0362,Campaign_2024_0362,2024-06-29,2024-11-19,Social,Asia,18279,16896,9144,29477.42,35654.05,Youth,Services,Mobile,2024
2024_0363,Campaign_2024_0363,2024-06-25,2024-10-28,Social,North America,31419,3715,1073,36745.36,78063.87,Seniors,Clothing,Desktop,2024
2024_0364,Campaign_2024_0364,2024-02-07,2024-03-16,TV,South America,69465,61265,59505,10989.25,15010.21,Youth,Software,Desktop,2024
2024_0365,Campaign_2024_0365,2024-02-03,2024-04-13,TV,Asia,4305,447,40,24621.85,32906.45,Youth,Electronics,Mobile,2024
2024_0366,Campaign_2024_0366,2024-06-07,2024-08-13,Display,Europe,72548,2458,1695,8975.47,21748.46,Youth,Food,Tablet,2024
2024_0367,Campaign_2024_0367,2024-04-29,2024-08-01,Search,Africa,93296,65014,20482,46129.08,99986.81,Adults,Services,Mobile,2024
2024_0368,Campaign_2024_0368,2024-01-10,2024-06-05,TV,Africa,43764,13436,2494,16492.95,43659.68,Seniors,Electronics,Tablet,2024
2024_0369,Campaign_2024_0369,2024-05-09,2024-08-21,Search,South America,15668,2406,221,26269.76,50347.75,Youth,Services,Desktop,2024
2024_0370,Campaign_2024_0370,2024-03-13,2024-05-03,TV,Europe,67924,42249,21563,11341.37,18429.56,Youth,Clothing,Tablet,2024
2024_0371,Campaign_2024_0371,2024-05-20,2024-08-20,Search,South America,72357,64508,48168,13460.64,30385.18,Adults,Food,Tablet,2024
2024_0372,Campaign_2024_0372,2024-01-15,2024-06-28,Print,South America,25926,6325,2193,19967.89,52059.48,Seniors,Clothing,Desktop,2024
2024_0373,Campaign_2024_0373,2024-04-10,2024-07-14,Search,South America,98422,74906,63164,48654.58,121231.82,Youth,Services,Desktop,2024
2024_0374,Campaign_2024_0374,2024-05-02,2024-05-12,Print,Europe,48907,878,499,7291.12,9846.94,Adults,Services,Desktop,2024
2024_0375,Campaign_2024_0375,2024-04-01,2024-08-07,Display,Africa,58824,54758,19298,26919.19,40725.3,Youth,Clothing,Mobile,2024
2024_0376,Campaign_2024_0376,2024-05-14,2024-08-11,TV,South America,15798,11326,10286,31766.15,82543.08,Youth,Services,Desktop,2024
2024_0377,Campaign_2024_0377,2024-01-22,2024-07-31,Search,South America,31280,4361,2391,31199.34,49503.25,Adults,Food,Mobile,2024
2024_0378,Campaign_2024_0378,2024-04-30,2024-08-11,Print,Asia,76608,15194,4602,49800.16,64528.35,Adults,Food,Mobile,2024
2024_0379,Campaign_2024_0379,2024-04-18,2024-09-12,Display,Africa,69468,7591,1693,30565.25,83500.25,Adults,Services,Tablet,2024
2024_0380,Campaign_2024_0380,2024-04-13,2024-04-23,Social,Africa,52978,18885,10125,27550.5,50063.43,Adults,Food,Mobile,2024
2024_0381,Campaign_2024_0381,2024-03-27,2024-09-27,Display,South America,69927,22657,19682,47753.58,74805.85,Adults,Clothing,Desktop,2024
2024_0382,Campaign_2024_0382,2024-02-27,2024-04-27,Search,South America,10251,6657,2405,47541.56,75934.96,Youth,Electronics,Desktop,2024
