campaign_id,campaign_name,start_date,end_date,channel,region,impressions,clicks,conversions,spend_usd,revenue_usd,target_audience,product_category,device,year
2025_0192,Campaign_2025_0192,2025-05-28,2025-08-18,Display,North America,92665,71488,55715,41434.36,56024.4,Youth,Food,Mobile,2025
2025_0193,Campaign_2025_0193,2025-06-15,2025-08-03,Social,South America,66053,32263,22324,25424.36,40054.99,Adults,Services,Tablet,2025
2025_0194,Campaign_2025_0194,2025-05-23,2025-12-22,Display,Asia,42216,41406,20553,41475.27,115349.16,Seniors,Services,Mobile,2025
2025_0195,Campaign_2025_0195,2025-04-13,2025-05-30,Display,Europe,3208,2577,1692,13688.28,31380.49,Youth,Clothing,Mobile,2025
2025_0196,Campaign_2025_0196,2025-02-19,2025-03-05,Email,Asia,61977,50127,24716,49740.56,149018.35,Adults,Clothing,Mobile,2025
2025_0197,Campaign_2025_0197,2025-04-03,2025-08-22,TV,Europe,11947,1587,424,19357.18,52441.33,Youth,Electronics,Tablet,2025
2025_0198,Campaign_2025_0198,2025-03-27,2025-10-24,TV,Asia,49425,30986,20830,19956.53,44378.67,Youth,Clothing,Desktop,2025
2025_0199,Campaign_2025_0199,2025-01-17,2025-03-14,Search,Europe,4909,1310,455,33883.99,87522.39,Seniors,Electronics,Desktop,2025
2025_0200,Campaign_2025_0200,2025-03-10,2025-11-14,Email,Europe,96547,24500,2010,27890.96,55178.05,Adults,Electronics,Tablet,2025
2025_0201,Campaign_2025_0201,2025-01-24,2025-11-10,Social,Europe,6073,1611,1606,26422.75,76563.11,Youth,Software,Desktop,2025
2025_0202,Campaign_2025_0202,2025-04-29,2025-06-10,Display,Asia,6681,1145,104,12938.91,37241.73,Youth,Electronics,Mobile,2025
2025_0203,Campaign_2025_0203,2025-05-02,2025-05-17,TV,South America,35967,22075,12123,19720.15,32453.41,Adults,Clothing,Mobile,2025
2025_0204,Campaign_2025_0204,2025-05-22,2025-10-15,Display,North America,41027,20863,1693,42034.68,93456.27,Adults,Software,Desktop,2025
2025_0205,Campaign_2025_0205,2025-06-20,2025-09-06,Print,Africa,83011,67607,13972,12750.47,32283.81,Seniors,Food,Tablet,2025
2025_0206,Campaign_2025_0206,2025-03-20,2025-06-23,Email,Asia,88793,22089,16941,30812.84,72471.68,Seniors,Clothing,Mobile,2025
2025_0207,Campaign_2025_0207,2025-06-23,2025-08-14,TV,South America,37566,36997,10045,43810.8,49977.24,Seniors,Software,Mobile,2025
2025_0208,Campaign_2025_0208,2025-03-11,2025-04-22,Search,North America,73200,35113,10217,43034.32,50381.26,Youth,Services,Mobile,2025
2025_0209,Campaign_2025_0209,2025-05-31,2025-11-27,Print,North America,76194,52528,43003,9444.86,15815.67,Adults,Software,Mobile,2025
2025_0210,Campaign_2025_0210,2025-01-12,2025-07-10,Search,North America,70018,7639,5936,25492.77,67357.81,Adults,Clothing,Mobile,2025
2025_0211,Campaign_2025_0211,2025-03-25,2025-10-04,Email,South America,30690,19534,8862,14887.37,23301.51,Youth,Electronics,Tablet,2025
2025_0212,Campaign_2025_0212,2025-06-28,2025-10-07,Email,North America,22982,15229,13540,21651.78,64841.95,Youth,Electronics,Desktop,2025
2025_0213,Campaign_2025_0213,2025-05-11,2025-09-21,Display,Africa,31055,16338,15878,45142.34,72875.79,Adults,Food,Tablet,2025
2025_0214,Campaign_2025_0214,2025-04-27,2025-09-03,Email,South America,92728,10194,3843,3981.23,11290.07,Seniors,Clothing,Mobile,2025
2025_0215,Campaign_2025_0215,2025-04-26,2025-11-24,Display,Africa,93173,92437,45865,3973.15,7798.95,Youth,Software,Desktop,2025
2025_0216,Campaign_2025_0216,2025-06-13,2025-11-12,Display,Africa,82808,44948,37241,41433.23,83483.42,Youth,Software,Mobile,2025
2025_0217,Campaign_2025_0217,2025-05-30,2025-07-06,TV,North America,68918,55047,39205,40718.03,74422.7,Youth,Food,Mobile,2025
2025_0218,Campaign_2025_0218,2025-03-22,2025-05-07,Display,Africa,49657,17874,15441,30419.76,82759.54,Youth,Food,Tablet,2025
2025_0219,Campaign_2025_0219,2025-06-25,2025-10-21,TV,North America,81819,9470,2218,37410.87,84676.54,Adults,Services,Tablet,2025
2025_0220,Campaign_2025_0220,2025-06-27,2025-11-06,Social,Europe,59480,51841,24205,27058.96,44590.58,Youth,Electronics,Tablet,2025
2025_0221,Campaign_2025_0221,2025-05-20,2025-07-11,Display,Asia,94653,10927,2924,5410.98,11172.6,Seniors,Services,Tablet,2025
2025_0222,Campaign_2025_0222,2025-01-21,2025-10-19,Print,Africa,38348,32249,21569,24505.93,56186.1,Adults,Food,Tablet,2025
2025_0223,Campaign_2025_0223,2025-03-29,2025-09-29,Search,South America,73171,27807,2741,30208.56,60400.61,Adults,Software,Tablet,2025
2025_0224,Campaign_2025_0224,2025-06-26,2025-07-05,Email,North America,44214,43271,5548,43384.7,73741.66,Youth,Services,Tablet,2025
2025_0225,Campaign_2025_0225,2025-03-08,2025-03-18,Display,North America,2650,1286,64,27547.73,52362.44,Seniors,Software,Desktop,2025
2025_0226,Campaign_2025_0226,2025-03-28,2025-11-03,Social,North America,8590,7764,1197,48711.97,68973.75,Adults,Clothing,Desktop,2025
2025_0227,Campaign_2025_0227,2025-01-20,2025-12-07,Print,North America,75526,30289,18883,3595.08,10085.62,Youth,Software,Tablet,2025
2025_0228,Campaign_2025_0228,2025-03-03,2025-08-04,Display,South America,4520,3476,1568,17022.69,28419.18,Adults,Services,Desktop,2025
2025_0229,Campaign_2025_0229,2025-01-18,2025-09-20,TV,Asia,14090,5493,1319,15166.53,19624.71,Adults,Software,Tablet,2025
2025_0230,Campaign_2025_0230,2025-04-14,2025-05-05,Email,South America,73617,29816,13118,4734.23,12771.4,Youth,Software,Desktop,2025
2025_0231,Campaign_2025_0231,2025-04-02,2025-11-09,Print,Asia,97701,5027,4422,25355.04,49714.29,Seniors,Clothing,Desktop,2025
2025_0232,Campaign_2025_0232,2025-02-27,2025-10-23,Email,Europe,62036,5577,51,10000.34,21486.95,Adults,Clothing,Tablet,2025
2025_0233,Campaign_2025_0233,2025-01-03,2025-01-29,Display,Africa,7566,4896,2616,15724.92,41926.9,Youth,Software,Mobile,2025
2025_0234,Campaign_2025_0234,2025-03-20,2025-12-03,Print,Africa,27754,15446,11392,26528.2,50821.56,Youth,Food,Desktop,2025
2025_0235,Campaign_2025_0235,2025-06-29,2025-07-01,Search,Asia,95461,80769,15774,33749.03,88882.64,Seniors,Clothing,Mobile,2025
2025_0236,Campaign_2025_0236,2025-05-07,2025-10-22,Print,North America,1540,591,11,20793.9,31037.79,Adults,Electronics,Desktop,2025
2025_0237,Campaign_2025_0237,2025-05-14,2025-09-02,Print,South America,95178,54755,45136,26379.23,40386.18,Youth,Services,Desktop,2025
2025_0238,Campaign_2025_0238,2025-04-18,2025-07-18,Social,North America,4879,3482,1290,20393.97,33761.79,Adults,Electronics,Mobile,2025
2025_0239,Campaign_2025_0239,2025-05-24,2025-09-26,Print,North America,51495,12090,3999,35561.56,66191.05,Youth,Electronics,Tablet,2025
2025_0240,Campaign_2025_0240,2025-05-03,2025-09-06,Print,North America,77277,20856,812,44978.09,125125.56,Youth,Electronics,Desktop,2025
2025_0241,Campaign_2025_0241,2025-01-17,2025-02-17,Display,Africa,18268,3100,424,38325.46,81781.06,Adults,Electronics,Mobile,2025
2025_0242,Campaign_2025_0242,2025-02-09,2025-08-10,Search,Asia,61164,28193,6470,31437.45,49311.12,Youth,Clothing,Desktop,2025
2025_0243,Campaign_2025_0243,2025-05-12,2025-11-06,TV,Europe,98305,95222,2129,45633.38,126863.9,Adults,Food,Tablet,2025
2025_0244,Campaign_2025_0244,2025-05-19,2025-12-01,Email,Asia,86857,35669,23854,7543.04,9399.08,Adults,Electronics,Mobile,2025
2025_0245,Campaign_2025_0245,2025-05-24,2025-06-22,Display,Europe,30866,20425,5178,3673.84,10145.25,Seniors,Software,Tablet,2025
2025_0246,Campaign_2025_0246,2025-03-10,2025-05-03,TV,Asia,63596,42933,28329,2617.02,7728.71,Adults,Software,Tablet,2025
2025_0247,Campaign_2025_0247,2025-06-21,2025-12-06,Email,North America,97725,9942,5332,29211.46,77484.24,Seniors,Food,Mobile,2025
2025_0248,Campaign_2025_0248,2025-03-23,2025-06-02,Social,South America,91300,38369,22461,8515.75,17141.4,Youth,Electronics,Tablet,2025
2025_0249,Campaign_2025_0249,2025-06-06,2025-09-25,Search,Asia,75113,2275,1202,40038.52,76416.08,Seniors,Food,Mobile,2025
2025_0250,Campaign_2025_0250,2025-03-01,2025-07-27,TV,North America,82316,61463,56738,15429.29,41374.79,Youth,Food,Mobile,2025
2025_0251,Campaign_2025_0251,2025-01-03,2025-07-09,Display,North America,51081,6230,4426,31674.55,83304.77,Seniors,Food,Mobile,2025
2025_0252,Campaign_2025_0252,2025-03-14,2025-10-13,Search,South America,68241,51825,26368,36967.6,97831.29,Seniors,Electronics,Mobile,2025
2025_0253,Campaign_2025_0253,2025-03-18,2025-06-15,Social,North America,57980,31159,19752,36029.85,96008.16,Adults,Clothing,Desktop,2025
2025_0254,Campaign_2025_0254,2025-02-22,2025-11-02,Print,South America,7125,3599,1311,2264.02,6422.95,Adults,Food,Tablet,2025
2025_0255,Campaign_2025_0255,2025-06-17,2025-08-12,Social,Europe,9231,7146,4329,9473.28,11465.08,Seniors,Services,Tablet,2025
2025_0256,Campaign_2025_0256,2025-01-08,2025-09-24,Display,Africa,78579,45558,23670,23362.97,54564.07,Seniors,Services,Tablet,2025
2025_0257,Campaign_2025_0257,2025-01-31,2025-03-15,Display,Africa,45704,39625,26577,28291.33,39157.9,Youth,Electronics,Desktop,2025
2025_0258,Campaign_2025_0258,2025-04-11,2025-07-07,TV,North America,67248,8332,6618,40764.48,75355.55,Seniors,Services,Tablet,2025
2025_0259,Campaign_2025_0259,2025-02-21,2025-05-18,Search,Europe,62929,42036,29361,48644.65,64505.01,Adults,Services,Desktop,2025
2025_0260,Campaign_2025_0260,2025-05-16,2025-12-07,Email,North America,27762,7895,1905,8903.66,13928.5,Youth,Services,Mobile,2025
2025_0261,Campaign_2025_0261,2025-05-31,2025-10-12,Email,Asia,89022,57235,2770,36585.37,82613.44,Adults,Clothing,Tablet,2025
2025_0262,Campaign_2025_0262,2025-01-31,2025-03-25,Display,Asia,22435,10031,6228,5469.2,9129.42,Seniors,Services,Tablet,2025
2025_0263,Campaign_2025_0263,2025-05-02,2025-09-17,Social,South America,68126,1786,1471,1774.01,4185.4,Seniors,Clothing,Mobile,2025
2025_0264,Campaign_2025_0264,2025-03-14,2025-10-05,Print,Asia,90934,45096,25998,44463.94,116556.59,Seniors,Clothing,Tablet,2025
2025_0265,Campaign_2025_0265,2025-02-05,2025-10-09,Search,North America,56679,19953,14636,16924.66,22257.58,Adults,Services,Tablet,2025
2025_0266,Campaign_2025_0266,2025-04-08,2025-10-03,Display,South America,25166,20226,19293,46558.92,102108.41,Youth,Software,Tablet,2025
2025_0267,Campaign_2025_0267,2025-01-06,2025-04-13,TV,South America,20090,4551,68,3884.65,8114.39,Youth,Services,Tablet,2025
2025_0268,Campaign_2025_0268,2025-06-27,2025-10-23,Social,North America,91962,39278,9719,44086.56,131831.72,Youth,Electronics,Mobile,2025
2025_0269,Campaign_2025_0269,2025-05-04,2025-06-03,Print,Asia,74805,29632,2586,31765.37,63389.31,Youth,Clothing,Mobile,2025
2025_0270,Campaign_2025_0270,2025-06-03,2025-10-16,Print,North America,80070,2204,1576,14889.92,39996.89,Youth,Clothing,Desktop,2025
2025_0271,Campaign_2025_0271,2025-04-07,2025-11-11,Display,Asia,25402,16000,7858,3599.26,8305.58,Seniors,Electronics,Mobile,2025
2025_0272,Campaign_2025_0272,2025-05-17,2025-12-18,Display,South America,21365,17410,13463,7665.4,19829.49,Seniors,Electronics,Desktop,2025
2025_0273,Campaign_2025_0273,2025-06-06,2025-06-26,Print,North America,56945,9219,4317,30565.32,44675.0,Youth,Services,Tablet,2025
2025_0274,Campaign_2025_0274,2025-01-14,2025-08-30,Display,Asia,69075,51396,10601,12578.03,32722.77,Seniors,Electronics,Mobile,2025
2025_0275,Campaign_2025_0275,2025-02-07,2025-06-22,Print,Asia,25051,13354,4528,30064.86,75275.99,Youth,Electronics,Mobile,2025
2025_0276,Campaign_2025_0276,2025-05-29,2025-10-17,Print,South America,6926,6461,6320,43392.99,100815.68,Seniors,Services,Mobile,2025
2025_0277,Campaign_2025_0277,2025-02-28,2025-07-03,Display,Europe,79791,71065,46875,1501.81,4041.3,Youth,Food,Mobile,2025
2025_0278,Campaign_2025_0278,2025-04-30,2025-09-15,Display,North America,70594,68861,45884,19330.88,34555.22,Seniors,Electronics,Tablet,2025
2025_0279,Campaign_2025_0279,2025-02-06,2025-02-19,Display,Asia,54230,48971,45449,25574.68,71035.64,Youth,Electronics,Tablet,2025
2025_0280,Campaign_2025_0280,2025-01-04,2025-09-14,Print,Africa,37402,13264,12382,15815.39,20436.41,Adults,Food,Tablet,2025
2025_0281,Campaign_2025_0281,2025-05-11,2025-07-05,Email,Asia,94968,92813,61363,9562.3,22205.12,Youth,Electronics,Tablet,2025
2025_0282,Campaign_2025_0282,2025-02-15,2025-07-29,Print,North America,83051,52658,33605,24413.9,35484.04,Adults,Electronics,Tablet,2025
2025_0283,Campaign_2025_0283,2025-06-27,2025-07-06,Display,South America,89479,15029,9186,24220.24,70479.68,Seniors,Food,Mobile,2025
2025_0284,Campaign_2025_0284,2025-06-04,2025-12-27,Email,Asia,36055,26801,1576,26163.0,34619.74,Seniors,Clothing,Desktop,2025
2025_0285,Campaign_2025_0285,2025-05-29,2025-09-01,Print,South America,65527,7450,1309,17621.72,29668.91,Adults,Clothing,Desktop,2025
2025_0286,Campaign_2025_0286,2025-04-24,2025-11-17,Social,Asia,85915,23501,17348,25364.82,69783.55,Seniors,Electronics,Tablet,2025
2025_0287,Campaign_2025_0287,2025-02-04,2025-08-27,Email,South America,69457,50558,27215,12052.74,22793.69,Seniors,Services,Desktop,2025
2025_0288,Campaign_2025_0288,2025-05-26,2025-10-12,Search,Europe,90472,18996,10528,4064.09,9405.45,Seniors,Clothing,Tablet,2025
2025_0289,Campaign_2025_0289,2025-05-16,2025-08-25,Email,North America,68170,57897,12650,12881.55,14990.0,Seniors,Software,Desktop,2025
2025_0290,Campaign_2025_0290,2025-06-10,2025-11-26,Search,North America,60413,11944,10603,1552.33,2123.72,Adults,Software,Mobile,2025
2025_0291,Campaign_2025_0291,2025-05-24,2025-06-30,Print,Asia,32011,9769,5884,44268.97,97881.51,Adults,Software,Tablet,2025
2025_0292,Campaign_2025_0292,2025-04-18,2025-07-22,Email,Asia,19976,4327,15,16050.7,46691.79,Adults,Clothing,Desktop,2025
2025_0293,Campaign_2025_0293,2025-06-25,2025-07-11,Display,Africa,2821,498,292,13320.81,35644.01,Adults,Software,Tablet,2025
2025_0294,Campaign_2025_0294,2025-03-13,2025-09-24,Print,Europe,64806,24890,2339,17260.45,38593.95,Youth,Food,Desktop,2025
2025_0295,Campaign_2025_0295,2025-03-01,2025-04-25,Search,South America,80667,58844,17975,36380.48,63837.37,Youth,Electronics,Mobile,2025
2025_0296,Campaign_2025_0296,2025-05-05,2025-05-11,Social,Africa,10721,6675,633,23202.52,54274.53,Seniors,Food,Tablet,2025
2025_0297,Campaign_2025_0297,2025-05-18,2025-12-12,Social,Asia,97218,26742,25408,23196.2,57021.84,Adults,Food,Desktop,2025
2025_0298,Campaign_2025_0298,2025-02-24,2025-04-02,Print,Asia,34929,22987,7156,32765.48,65267.59,Seniors,Clothing,Tablet,2025
2025_0299,Campaign_2025_0299,2025-04-08,2025-08-02,Print,Europe,93737,61900,16973,46148.14,72450.32,Seniors,Electronics,Tablet,2025
2025_0300,Campaign_2025_0300,2025-05-18,2025-11-04,Email,Asia,6163,4810,4026,17912.1,41086.77,Youth,Food,Tablet,2025
2025_0301,Campaign_2025_0301,2025-04-05,2025-08-14,Print,Asia,67337,1802,262,31254.92,59824.26,Seniors,Electronics,Mobile,2025
2025_0302,Campaign_2025_0302,2025-03-28,2025-05-27,Email,Europe,53944,47319,17999,16419.84,22578.22,Youth,Software,Tablet,2025
2025_0303,Campaign_2025_0303,2025-01-27,2025-10-17,Email,Europe,71910,68215,36136,27772.39,65630.53,Seniors,Services,Desktop,2025
2025_0304,Campaign_2025_0304,2025-01-17,2025-06-27,TV,Africa,29280,26313,15738,2366.06,5743.59,Adults,Services,Mobile,2025
2025_0305,Campaign_2025_0305,2025-04-21,2025-05-12,Social,North America,8223,3260,1241,43213.68,120087.4,Seniors,Electronics,Desktop,2025
2025_0306,Campaign_2025_0306,2025-05-30,2025-06-28,Search,North America,53066,34304,19475,18192.75,20143.54,Seniors,Electronics,Desktop,2025
2025_0307,Campaign_2025_0307,2025-02-12,2025-07-11,Display,South America,18060,12019,1485,39384.85,53188.73,Adults,Food,Mobile,2025
2025_0308,Campaign_2025_0308,2025-06-27,2025-10-09,Print,Europe,7137,2319,1686,12406.31,19336.89,Seniors,Electronics,Tablet,2025
2025_0309,Campaign_2025_0309,2025-01-08,2025-04-06,Display,Europe,31973,16556,13468,18259.65,53782.23,Adults,Services,Desktop,2025
2025_0310,Campaign_2025_0310,2025-04-21,2025-09-23,Email,South America,21877,15829,1631,15485.52,23340.98,Seniors,Food,Tablet,2025
2025_0311,Campaign_2025_0311,2025-05-18,2025-10-12,TV,South America,26351,10359,4154,20743.03,33179.62,Youth,Electronics,Tablet,2025
2025_0312,Campaign_2025_0312,2025-02-25,2025-08-20,TV,Africa,3939,3142,1963,36839.14,74789.19,Seniors,Software,Mobile,2025
2025_0313,Campaign_2025_0313,2025-04-11,2025-10-12,Email,North America,59424,7338,5601,45747.38,62035.0,Seniors,Clothing,Desktop,2025
2025_0314,Campaign_2025_0314,2025-05-27,2025-10-16,Email,Africa,95497,40968,5692,1206.37,2937.68,Youth,Food,Mobile,2025
2025_0315,Campaign_2025_0315,2025-03-18,2025-11-24,Search,South America,64586,10630,717,1366.4,1755.63,Seniors,Software,Mobile,2025
2025_0316,Campaign_2025_0316,2025-02-21,2025-12-25,Search,Asia,38220,14702,7317,18561.12,52990.64,Seniors,Services,Mobile,2025
2025_0317,Campaign_2025_0317,2025-01-13,2025-03-04,Display,South America,32029,2364,1404,16431.02,33131.4,Adults,Food,Mobile,2025
2025_0318,Campaign_2025_0318,2025-01-06,2025-03-30,Search,Europe,55543,14708,4094,37628.33,84467.23,Youth,Electronics,Desktop,2025
2025_0319,Campaign_2025_0319,2025-02-11,2025-06-11,Social,North America,41575,37922,28607,48669.21,115064.25,Adults,Software,Tablet,2025
2025_0320,Campaign_2025_0320,2025-04-25,2025-09-24,Search,Asia,16701,4197,2716,36870.42,41091.2,Adults,Services,Mobile,2025
2025_0321,Campaign_2025_0321,2025-04-07,2025-11-02,Email,Africa,74040,13927,11144,46720.99,113998.39,Adults,Software,Desktop,2025
2025_0322,Campaign_2025_0322,2025-05-17,2025-08-17,Print,South America,71131,23278,3146,45321.62,130350.19,Seniors,Food,Mobile,2025
2025_0323,Campaign_2025_0323,2025-01-07,2025-07-26,Print,Asia,9605,7283,4181,23882.61,52271.7,Youth,Food,Mobile,2025
2025_0324,Campaign_2025_0324,2025-01-01,2025-11-13,Display,North America,40540,23482,5863,24115.01,59131.75,Seniors,Food,Desktop,2025
2025_0325,Campaign_2025_0325,2025-05-28,2025-06-13,Search,Africa,22804,15650,12339,40347.76,48048.57,Seniors,Services,Desktop,2025
2025_0326,Campaign_2025_0326,2025-05-15,2025-05-26,Email,Europe,24248,5170,140,26751.11,46234.08,Adults,Food,Tablet,2025
2025_0327,Campaign_2025_0327,2025-05-16,2025-05-29,Search,Europe,11155,5061,3493,7339.11,20565.17,Adults,Software,Mobile,2025
2025_0328,Campaign_2025_0328,2025-06-11,2025-10-08,Email,North America,91657,65927,36874,7829.11,19129.68,Seniors,Services,Desktop,2025
2025_0329,Campaign_2025_0329,2025-01-13,2025-12-04,Social,South America,60301,57692,50772,18747.94,45630.91,Adults,Electronics,Tablet,2025
2025_0330,Campaign_2025_0330,2025-05-25,2025-09-10,Display,Asia,91555,3677,3005,41297.02,78303.45,Seniors,Food,Tablet,2025
2025_0331,Campaign_2025_0331,2025-04-02,2025-06-14,Display,North America,16645,14914,12646,46177.29,86056.53,Adults,Clothing,Mobile,2025
2025_0332,Campaign_2025_0332,2025-01-14,2025-08-23,Email,Europe,61995,32472,23663,38648.69,64485.68,Youth,Software,Desktop,2025
2025_0333,Campaign_2025_0333,2025-04-24,2025-04-29,Email,North America,14755,9299,7362,15648.11,27727.87,Adults,Clothing,Tablet,2025
2025_0334,Campaign_2025_0334,2025-05-31,2025-09-04,TV,North America,49892,13734,12590,13863.83,22471.69,Youth,Clothing,Tablet,2025
2025_0335,Campaign_2025_0335,2025-06-11,2025-07-31,Email,Europe,50026,39602,15595,10695.17,30360.33,Seniors,Food,Tablet,2025
2025_0336,Campaign_2025_0336,2025-02-16,2025-09-27,Social,South America,64123,34227,24856,36618.54,106410.04,Seniors,Software,Desktop,2025
2025_0337,Campaign_2025_0337,2025-02-04,2025-03-16,Search,Africa,5596,1595,365,1026.32,1319.22,Seniors,Electronics,Mobile,2025
2025_0338,Campaign_2025_0338,2025-02-28,2025-10-05,Display,Africa,86324,16519,3958,16928.7,35205.44,Seniors,Clothing,Desktop,2025
2025_0339,Campaign_2025_0339,2025-02-18,2025-08-01,Print,Europe,7559,2387,234,40706.51,57467.16,Seniors,Electronics,Desktop,2025
2025_0340,Campaign_2025_0340,2025-05-09,2025-09-20,Email,Asia,76992,72727,34892,46267.78,131697.35,Adults,Food,Desktop,2025
2025_0341,Campaign_2025_0341,2025-04-07,2025-10-12,Display,Africa,2568,141,75,19369.44,35934.97,Youth,Electronics,Mobile,2025
2025_0342,Campaign_2025_0342,2025-06-06,2025-12-05,Social,Africa,76265,50914,41188,43966.67,122816.69,Adults,Software,Desktop,2025
2025_0343,Campaign_2025_0343,2025-03-31,2025-10-26,Social,Asia,12890,1329,853,11192.35,26534.92,Youth,Clothing,Tablet,2025
2025_0344,Campaign_2025_0344,2025-04-05,2025-06-06,TV,Africa,1685,1174,338,48002.06,93125.42,Adults,Clothing,Desktop,2025
2025_0345,Campaign_2025_0345,2025-05-01,2025-08-21,Display,South America,50502,17380,974,18272.41,38545.37,Youth,Services,Desktop,2025
2025_0346,Campaign_2025_0346,2025-04-18,2025-12-05,Display,North America,80666,24674,20143,38115.25,98944.69,Adults,Software,Desktop,2025
2025_0347,Campaign_2025_0347,2025-03-08,2025-10-14,Email,South America,21802,5874,5244,7212.34,12657.6,Adults,Services,Mobile,2025
2025_0348,Campaign_2025_0348,2025-03-14,2025-08-08,Search,Europe,75680,35183,31349,7561.09,20968.83,Adults,Clothing,Desktop,2025
2025_0349,Campaign_2025_0349,2025-03-07,2025-10-10,Email,South America,27168,21204,12052,34913.81,55944.55,Seniors,Clothing,Tablet,2025
2025_0350,Campaign_2025_0350,2025-03-17,2025-12-20,TV,Europe,46339,13265,3620,42722.55,80302.65,Adults,Clothing,Tablet,2025
2025_0351,Campaign_2025_0351,2025-01-20,2025-04-23,Social,North America,35721,12864,1709,34977.15,72558.09,Youth,Services,Mobile,2025
2025_0352,Campaign_2025_0352,2025-02-25,2025-08-28,Social,Asia,20873,4481,4074,18887.84,27742.22,Adults,Food,Mobile,2025
2025_0353,Campaign_2025_0353,2025-04-14,2025-10-18,Social,Africa,10339,3627,3525,2357.92,4073.97,Adults,Clothing,Desktop,2025
2025_0354,Campaign_2025_0354,2025-04-22,2025-07-13,Print,Europe,34072,18785,11890,30584.32,74893.36,Adults,Food,Desktop,2025
2025_0355,Campaign_2025_0355,2025-01-22,2025-03-16,Social,Asia,46631,43860,23437,34361.15,83279.88,Seniors,Software,Mobile,2025
2025_0356,Campaign_2025_0356,2025-01-03,2025-01-22,Print,North America,46091,18510,7994,18290.03,35152.91,Adults,Clothing,Desktop,2025
2025_0357,Campaign_2025_0357,2025-06-16,2025-10-14,Social,North America,27371,23065,16164,48670.85,98778.99,Adults,Services,Mobile,2025
2025_0358,Campaign_2025_0358,2025-01-25,2025-12-30,Print,North America,14680,413,157,37559.01,45151.81,Seniors,Electronics,Mobile,2025
2025_0359,Campaign_2025_0359,2025-01-20,2025-05-06,Email,Asia,38993,35499,6664,36422.74,75292.62,Adults,Food,Desktop,2025
2025_0360,Campaign_2025_0360,2025-06-26,2025-10-01,Social,Europe,29586,9166,4458,46744.69,89845.07,Youth,Electronics,Tablet,2025
2025_0361,Campaign_2025_0361,2025-04-26,2025-06-09,Print,North America,89089,79916,64635,20153.27,23663.29,Youth,Clothing,Mobile,2025
2025_0362,Campaign_2025_0362,2025-01-27,2025-09-29,Print,Asia,67679,36361,1567,25953.91,58777.03,Adults,Electronics,Tablet,2025
2025_0363,Campaign_2025_0363,2025-04-18,2025-11-01,Social,North America,66956,63111,37780,27305.93,70590.19,Adults,Clothing,Tablet,2025
2025_0364,Campaign_2025_0364,2025-03-18,2025-06-21,Search,Asia,94871,26248,18479,42547.15,126801.71,Seniors,Electronics,Tablet,2025
2025_0365,Campaign_2025_0365,2025-01-28,2025-09-04,Email,South America,2469,1444,80,38535.44,88659.61,Adults,Electronics,Desktop,2025
2025_0366,Campaign_2025_0366,2025-05-09,2025-11-05,TV,Europe,42515,9195,6098,49065.94,102048.18,Seniors,Food,Desktop,2025
2025_0367,Campaign_2025_0367,2025-02-13,2025-02-19,TV,Asia,23781,9217,4025,2886.68,4244.72,Adults,Food,Desktop,2025
2025_0368,Campaign_2025_0368,2025-05-28,2025-12-05,Display,Asia,37279,21431,5957,9116.61,19134.8,Seniors,Services,Mobile,2025
2025_0369,Campaign_2025_0369,2025-06-07,2025-07-20,Social,Africa,83994,12465,9923,42659.84,77769.95,Adults,Clothing,Mobile,2025
2025_0370,Campaign_2025_0370,2025-01-05,2025-05-15,TV,Europe,52297,49315,45121,16555.37,28926.65,Youth,Clothing,Mobile,2025
2025_0371,Campaign_2025_0371,2025-06-15,2025-08-19,Social,Asia,98867,44128,25460,23338.7,50283.64,Adults,Food,Mobile,2025
2025_0372,Campaign_2025_0372,2025-03-26,2025-05-29,Print,North America,24357,19359,14958,33160.7,56203.56,Adults,Software,Desktop,2025
2025_0373,Campaign_2025_0373,2025-05-14,2025-06-14,Display,Africa,85799,41697,35060,21292.68,57217.11,Adults,Software,Desktop,2025
2025_0374,Campaign_2025_0374,2025-05-17,2025-08-09,TV,South America,94606,21936,15078,29579.45,73409.3,Seniors,Electronics,Mobile,2025
2025_0375,Campaign_2025_0375,2025-01-18,2025-03-17,Search,North America,25616,1870,538,31527.79,85442.85,Youth,Services,Tablet,2025
2025_0376,Campaign_2025_0376,2025-03-07,2025-05-13,Display,South America,93807,45198,29141,7753.82,9409.5,Seniors,Software,Mobile,2025
2025_0377,Campaign_2025_0377,2025-06-16,2025-12-12,Display,Asia,47179,41954,25786,15009.59,16831.56,Youth,Electronics,Mobile,2025
2025_0378,Campaign_2025_0378,2025-03-26,2025-06-27,Social,Europe,63491,41226,37710,7937.13,21622.52,Youth,Software,Mobile,2025
2025_0379,Campaign_2025_0379,2025-05-02,2025-06-12,Email,Europe,2912,275,225,44163.97,72177.35,Adults,Software,Mobile,2025
2025_0380,Campaign_2025_0380,2025-02-18,2025-05-27,Social,Asia,55402,39061,16938,9117.33,14893.61,Youth,Software,Desktop,2025
2025_0381,Campaign_2025_0381,2025-04-01,2025-06-22,Social,South America,36008,32857,12335,47085.4,86452.03,Adults,Services,Desktop,2025
2025_0382,Campaign_2025_0382,2025-05-26,2025-08-16,Search,North America,17534,10407,748,44994.88,124075.29,Seniors,Food,Mobile,2025
