campaign_id,campaign_name,start_date,end_date,channel,region,impressions,clicks,conversions,spend_usd,revenue_usd,target_audience,product_category,device,year
2024_0190,Campaign_2024_0190,2024-04-15,2024-08-17,Search,Europe,84428,55776,53365,34065.31,28315.72,Adults,Services,Tablet,2024
2024_0191,Campaign_2024_0191,2024-02-07,2024-08-20,Search,Africa,2389,789,2506,43900.57,145929.84,Seniors,Clothing,Tablet,2024
2024_0192,Campaign_2024_0192,2024-05-28,2024-11-24,Display,Europe,91285,43468,39422,25415.7,42505.66,Seniors,Electronics,Desktop,2024
2024_0193,Campaign_2024_0193,2024-01-08,2024-08-20,Print,Africa,14646,24195,81592,45806.68,109586.81,Adults,Home,Desktop,2024
2024_0194,Campaign_2024_0194,2024-01-26,2024-11-15,Search,Europe,31287,8485,44637,9663.14,82819.7,Adults,Home,Tablet,2024
2024_0195,Campaign_2024_0195,2024-01-24,2024-08-13,Print,South America,63858,29394,16118,26043.87,102095.57,Seniors,Electronics,Desktop,2024
2024_0196,Campaign_2024_0196,2024-06-03,2024-08-24,Search,Africa,70537,57768,13556,39908.67,48235.91,Adults,Clothing,Mobile,2024
2024_0197,Campaign_2024_0197,2024-01-19,2024-07-28,Email,North America,7568,37015,45962,14338.1,102570.36,Adults,Travel,Mobile,2024
2024_0198,Campaign_2024_0198,2024-01-23,2024-10-01,Print,Asia,18471,24193,17621,24469.16,4695.3,Adults,Services,Mobile,2024
2024_0199,Campaign_2024_0199,2024-02-18,2024-07-31,Search,South America,66269,53793,58006,7662.47,128905.25,Adults,Electronics,Mobile,2024
2024_0200,Campaign_2024_0200,2024-02-14,2024-12-12,Email,North America,16993,59840,42581,30732.43,138060.79,Seniors,Home,Mobile,2024
2024_0201,Campaign_2024_0201,2024-04-03,2024-07-30,Search,South America,65603,57656,62081,24534.05,77800.05,Seniors,Travel,Mobile,2024
2024_0202,Campaign_2024_0202,2024-06-24,2024-10-28,Social,South America,51243,25215,59224,30217.31,24841.11,Seniors,Clothing,Desktop,2024
2024_0203,Campaign_2024_0203,2024-05-27,2024-10-19,Email,South America,85012,34490,82911,4262.58,66617.31,Adults,Services,Tablet,2024
2024_0204,Campaign_2024_0204,2024-04-29,2024-07-06,Email,South America,19473,4991,12112,49789.28,78863.79,Seniors,Services,Mobile,2024
2024_0205,Campaign_2024_0205,2024-03-19,2024-11-08,Search,North America,65115,63248,31157,24088.86,75215.76,Seniors,Home,Desktop,2024
2024_0206,Campaign_2024_0206,2024-01-04,2024-11-14,Display,Asia,3605,305,21521,2605.67,15754.45,Adults,Electronics,Desktop,2024
2024_0207,Campaign_2024_0207,2024-04-22,2024-11-14,Print,North America,48835,37355,57313,36834.44,147765.9,Seniors,Electronics,Tablet,2024
2024_0208,Campaign_2024_0208,2024-01-14,2024-08-06,Email,Asia,54487,5628,73634,26622.69,148220.68,Youth,Home,Mobile,2024
2024_0209,Campaign_2024_0209,2024-06-14,2024-07-15,Print,Asia,2120,7367,77473,1071.55,88689.84,Seniors,Services,Desktop,2024
2024_0210,Campaign_2024_0210,2024-03-28,2024-12-13,Social,Europe,20064,6809,43824,30681.67,44439.17,Adults,Home,Mobile,2024
2024_0211,Campaign_2024_0211,2024-03-08,2024-10-26,Search,Asia,55545,74374,28705,45595.44,47747.85,Adults,Travel,Desktop,2024
2024_0212,Campaign_2024_0212,2024-04-15,2024-08-08,Search,Africa,26657,24736,31677,30248.78,18614.08,Youth,Home,Mobile,2024
2024_0213,Campaign_2024_0213,2024-03-25,2024-12-01,Email,Africa,61857,13272,83776,41729.66,74160.42,Adults,Home,Tablet,2024
2024_0214,Campaign_2024_0214,2024-02-20,2024-08-02,Search,Africa,77143,72140,74406,29172.82,121859.26,Seniors,Services,Desktop,2024
2024_0215,Campaign_2024_0215,2024-02-09,2024-10-06,Print,South America,86455,22992,31771,18116.14,60106.95,Adults,Clothing,Mobile,2024
2024_0216,Campaign_2024_0216,2024-03-04,2024-09-07,Email,North America,27736,39690,28505,25598.77,143135.65,Adults,Clothing,Tablet,2024
2024_0217,Campaign_2024_0217,2024-06-24,2024-10-20,Social,South America,86138,65226,23319,49908.45,112084.59,Adults,Electronics,Desktop,2024
2024_0218,Campaign_2024_0218,2024-01-13,2024-10-10,Social,Europe,6278,14846,65113,8598.39,86058.75,Adults,Home,Tablet,2024
2024_0219,Campaign_2024_0219,2024-03-24,2024-07-25,Search,Africa,39765,72900,67442,43539.34,12626.41,Youth,Home,Mobile,2024
2024_0220,Campaign_2024_0220,2024-05-09,2024-07-18,Print,North America,34647,28192,33380,2942.5,80340.07,Adults,Home,Mobile,2024
2024_0221,Campaign_2024_0221,2024-01-26,2024-08-26,Search,South America,62959,43750,18798,38676.55,83882.28,Youth,Electronics,Mobile,2024
2024_0222,Campaign_2024_0222,2024-04-10,2024-10-18,Social,South America,97818,77059,28497,37731.09,80608.73,Adults,Clothing,Mobile,2024
2024_0223,Campaign_2024_0223,2024-03-24,2024-10-03,Search,Asia,5389,86820,35747,6683.98,65756.0,Youth,Home,Mobile,2024
2024_0224,Campaign_2024_0224,2024-03-12,2024-08-29,Email,North America,36155,20919,84250,34335.19,34580.42,Adults,Clothing,Mobile,2024
2024_0225,Campaign_2024_0225,2024-03-23,2024-08-07,Search,North America,67808,22024,20419,17803.62,148414.81,Adults,Clothing,Mobile,2024
2024_0226,Campaign_2024_0226,2024-05-24,2024-09-24,Email,South America,64702,42541,82850,32436.13,22900.08,Adults,Clothing,Tablet,2024
2024_0227,Campaign_2024_0227,2024-06-11,2024-08-26,Print,Europe,57093,42755,56375,18260.22,52040.43,Youth,Services,Desktop,2024
2024_0228,Campaign_2024_0228,2024-01-23,2024-09-18,Display,North America,17256,45396,11979,43366.63,130229.29,Seniors,Electronics,Tablet,2024
2024_0229,Campaign_2024_0229,2024-03-10,2024-07-10,Display,Europe,67308,47004,52279,36864.69,137172.29,Youth,Home,Desktop,2024
2024_0230,Campaign_2024_0230,2024-01-19,2024-10-24,Display,South America,96123,41953,41296,5493.34,111502.87,Adults,Services,Mobile,2024
2024_0231,Campaign_2024_0231,2024-04-24,2024-11-24,Email,South America,84793,19567,49024,17740.93,2166.54,Youth,Electronics,Tablet,2024
2024_0232,Campaign_2024_0232,2024-03-14,2024-11-25,Display,Europe,44295,33936,76531,4814.72,37599.16,Seniors,Home,Mobile,2024
2024_0233,Campaign_2024_0233,2024-03-14,2024-08-26,Social,Africa,48085,16251,13106,6933.38,79019.82,Youth,Electronics,Desktop,2024
2024_0234,Campaign_2024_0234,2024-04-16,2024-12-17,Search,Africa,16010,26045,19440,44307.71,124067.64,Adults,Clothing,Tablet,2024
2024_0235,Campaign_2024_0235,2024-06-25,2024-08-05,Display,North America,70946,41049,14225,31079.92,116602.55,Youth,Services,Desktop,2024
2024_0236,Campaign_2024_0236,2024-04-03,2024-07-30,Search,South America,50939,11717,63764,36996.21,118308.61,Youth,Travel,Desktop,2024
2024_0237,Campaign_2024_0237,2024-03-02,2024-09-01,Search,Africa,43788,48705,18577,13658.78,77299.28,Adults,Electronics,Tablet,2024
2024_0238,Campaign_2024_0238,2024-03-25,2024-08-04,Email,Africa,92872,61831,30153,15725.18,41804.72,Youth,Clothing,Desktop,2024
2024_0239,Campaign_2024_0239,2024-06-15,2024-11-27,Search,Asia,49224,57805,46483,2823.04,83181.21,Adults,Travel,Tablet,2024
2024_0240,Campaign_2024_0240,2024-06-25,2024-12-09,Email,Asia,72168,36840,47082,8076.73,76437.09,Adults,Clothing,Mobile,2024
2024_0241,Campaign_2024_0241,2024-01-20,2024-08-28,Search,Africa,95997,75303,4666,14037.03,29361.98,Adults,Services,Desktop,2024
2024_0242,Campaign_2024_0242,2024-06-12,2024-12-23,Search,Europe,56594,24139,21656,41655.37,8140.39,Youth,Home,Desktop,2024
2024_0243,Campaign_2024_0243,2024-01-08,2024-10-13,Email,South America,7770,83725,31459,22453.19,140274.64,Youth,Clothing,Tablet,2024
2024_0244,Campaign_2024_0244,2024-03-13,2024-08-25,Print,Europe,59540,65989,16050,26357.0,129159.68,Adults,Home,Tablet,2024
2024_0245,Campaign_2024_0245,2024-04-11,2024-08-24,Print,South America,73365,58820,84436,2145.48,140668.78,Seniors,Home,Desktop,2024
2024_0246,Campaign_2024_0246,2024-01-18,2024-11-25,Print,Asia,97586,79084,81815,3418.2,135947.88,Adults,Home,Desktop,2024
2024_0247,Campaign_2024_0247,2024-02-11,2024-11-26,Display,South America,97974,24151,9074,4533.79,27357.22,Youth,Electronics,Mobile,2024
2024_0248,Campaign_2024_0248,2024-06-30,2024-11-03,Social,Africa,84540,13356,916,48439.71,120586.9,Adults,Services,Tablet,2024
2024_0249,Campaign_2024_0249,2024-03-25,2024-08-26,Search,Europe,67059,28326,76625,31759.73,96237.48,Adults,Services,Mobile,2024
2024_0250,Campaign_2024_0250,2024-06-22,2024-12-18,Search,Africa,36653,8244,57138,38193.11,91284.79,Seniors,Services,Tablet,2024
2024_0251,Campaign_2024_0251,2024-05-07,2024-09-04,Search,North America,33484,46893,81431,40090.9,83903.44,Adults,Home,Mobile,2024
2024_0252,Campaign_2024_0252,2024-02-23,2024-11-08,Print,North America,91037,31527,38566,48618.39,69805.35,Seniors,Travel,Tablet,2024
2024_0253,Campaign_2024_0253,2024-04-12,2024-10-11,Print,South America,9723,30165,76036,49283.87,61022.24,Seniors,Home,Desktop,2024
2024_0254,Campaign_2024_0254,2024-04-01,2024-11-12,Social,South America,19071,6583,48450,27869.49,31589.04,Seniors,Clothing,Mobile,2024
2024_0255,Campaign_2024_0255,2024-06-09,2024-12-29,Display,North America,41544,67126,12042,39546.15,101270.01,Seniors,Home,Mobile,2024
2024_0256,Campaign_2024_0256,2024-04-26,2024-10-31,Display,North America,34846,43112,3149,21307.57,12256.91,Adults,Electronics,Tablet,2024
2024_0257,Campaign_2024_0257,2024-04-27,2024-11-01,Social,Europe,57828,43099,52647,46816.95,93847.84,Seniors,Home,Desktop,2024
2024_0258,Campaign_2024_0258,2024-06-26,2024-09-07,Email,South America,43750,23696,61133,31583.38,79700.72,Youth,Home,Tablet,2024
2024_0259,Campaign_2024_0259,2024-04-17,2024-12-18,Social,Africa,92343,41158,1115,9588.8,102835.89,Adults,Travel,Mobile,2024
2024_0260,Campaign_2024_0260,2024-01-30,2024-12-15,Print,Africa,67629,3878,26084,39547.27,138130.88,Youth,Clothing,Tablet,2024
2024_0261,Campaign_2024_0261,2024-04-28,2024-07-06,Social,Europe,99915,21565,47373,43428.22,73472.67,Seniors,Services,Mobile,2024
2024_0262,Campaign_2024_0262,2024-02-27,2024-08-03,Email,Africa,40080,15981,69665,12006.86,13191.02,Seniors,Services,Mobile,2024
2024_0263,Campaign_2024_0263,2024-05-04,2024-09-11,Search,South America,78928,54818,69885,11128.8,8385.77,Seniors,Home,Tablet,2024
2024_0264,Campaign_2024_0264,2024-02-01,2024-07-15,Search,South America,42305,68830,51426,3212.66,117322.54,Seniors,Services,Tablet,2024
2024_0265,Campaign_2024_0265,2024-06-21,2024-11-24,Email,North America,33397,85073,71214,28553.36,116560.88,Youth,Travel,Tablet,2024
2024_0266,Campaign_2024_0266,2024-04-10,2024-12-07,Search,South America,36915,80760,50116,29158.67,45880.62,Seniors,Services,Desktop,2024
2024_0267,Campaign_2024_0267,2024-06-14,2024-10-26,Social,Africa,51216,14655,24673,36007.39,36725.15,Seniors,Services,Desktop,2024
2024_0268,Campaign_2024_0268,2024-05-30,2024-12-06,Email,North America,83194,14643,77455,15555.34,117672.92,Adults,Electronics,Tablet,2024
2024_0269,Campaign_2024_0269,2024-04-17,2024-10-17,Print,Europe,73141,22433,66613,10621.98,63054.53,Adults,Home,Tablet,2024
2024_0270,Campaign_2024_0270,2024-01-08,2024-11-14,Social,Asia,67983,20077,59523,22847.12,8676.83,Seniors,Travel,Tablet,2024
2024_0271,Campaign_2024_0271,2024-01-13,2024-07-02,Display,Europe,93394,11717,80177,8878.6,113896.57,Seniors,Electronics,Mobile,2024
2024_0272,Campaign_2024_0272,2024-02-13,2024-07-31,Print,North America,43191,17283,48843,30361.92,110578.62,Youth,Services,Tablet,2024
2024_0273,Campaign_2024_0273,2024-05-20,2024-12-29,Print,Africa,71307,37352,37751,32847.06,147337.28,Seniors,Services,Desktop,2024
2024_0274,Campaign_2024_0274,2024-03-30,2024-10-16,Print,Europe,21539,71401,40953,18057.34,51980.87,Youth,Travel,Mobile,2024
2024_0275,Campaign_2024_0275,2024-06-16,2024-10-23,Print,Asia,26075,75755,7292,4628.42,122582.01,Youth,Home,Tablet,2024
2024_0276,Campaign_2024_0276,2024-06-14,2024-10-22,Social,North America,10800,72828,19704,11517.22,13568.91,Adults,Clothing,Desktop,2024
2024_0277,Campaign_2024_0277,2024-01-31,2024-09-06,Print,Asia,35423,32701,80830,44786.82,45031.06,Youth,Electronics,Tablet,2024
2024_0278,Campaign_2024_0278,2024-01-08,2024-08-13,Search,Africa,91372,17594,29376,21378.44,88049.14,Adults,Travel,Mobile,2024
2024_0279,Campaign_2024_0279,2024-01-29,2024-08-28,Social,South America,70066,37685,83679,15421.08,123208.13,Youth,Travel,Tablet,2024
2024_0280,Campaign_2024_0280,2024-06-22,2024-11-03,Display,Europe,18808,59742,84737,18459.97,127943.31,Seniors,Clothing,Mobile,2024
2024_0281,Campaign_2024_0281,2024-04-28,2024-12-16,Social,South America,3045,45017,7205,32601.58,108403.67,Seniors,Clothing,Tablet,2024
2024_0282,Campaign_2024_0282,2024-01-12,2024-10-20,Search,Europe,84512,42536,20787,11262.04,115983.33,Adults,Travel,Desktop,2024
2024_0283,Campaign_2024_0283,2024-05-18,2024-09-01,Email,Europe,8471,17236,27659,27754.97,21640.36,Seniors,Travel,Desktop,2024
2024_0284,Campaign_2024_0284,2024-06-28,2024-12-03,Print,Europe,6213,1918,72649,18256.07,51089.03,Adults,Home,Mobile,2024
2024_0285,Campaign_2024_0285,2024-02-02,2024-08-17,Print,Europe,87672,19869,23092,48073.6,72912.91,Adults,Home,Desktop,2024
2024_0286,Campaign_2024_0286,2024-05-10,2024-08-05,Email,Europe,97260,25496,43450,16791.51,26763.03,Youth,Electronics,Mobile,2024
2024_0287,Campaign_2024_0287,2024-06-07,2024-10-06,Display,South America,38341,45450,7192,40740.03,38264.43,Youth,Clothing,Mobile,2024
2024_0288,Campaign_2024_0288,2024-03-17,2024-09-09,Print,North America,46597,39270,32240,29300.12,134682.19,Youth,Travel,Desktop,2024
2024_0289,Campaign_2024_0289,2024-02-09,2024-08-08,Social,North America,64503,28732,28803,34356.94,35779.76,Seniors,Electronics,Desktop,2024
2024_0290,Campaign_2024_0290,2024-05-25,2024-12-06,Email,Africa,9682,10357,9332,26273.69,73752.92,Youth,Home,Mobile,2024
2024_0291,Campaign_2024_0291,2024-01-15,2024-08-29,Social,North America,67997,19414,59690,37161.68,101772.61,Seniors,Clothing,Tablet,2024
2024_0292,Campaign_2024_0292,2024-03-01,2024-07-11,Display,North America,62150,13255,72782,3491.51,3707.37,Seniors,Travel,Mobile,2024
2024_0293,Campaign_2024_0293,2024-05-17,2024-08-02,Search,Africa,44340,85391,28089,34158.87,47352.17,Seniors,Clothing,Mobile,2024
2024_0294,Campaign_2024_0294,2024-01-01,2024-07-10,Email,South America,88055,33316,76366,26372.93,64961.53,Youth,Travel,Mobile,2024
2024_0295,Campaign_2024_0295,2024-01-27,2024-10-01,Print,Asia,4829,14574,78200,16102.29,98361.8,Seniors,Electronics,Mobile,2024
2024_0296,Campaign_2024_0296,2024-05-08,2024-07-30,Social,South America,44018,64898,75762,23074.33,128089.32,Youth,Home,Mobile,2024
2024_0297,Campaign_2024_0297,2024-04-14,2024-08-05,Print,Europe,58841,46112,19820,6464.8,98617.97,Adults,Electronics,Desktop,2024
2024_0298,Campaign_2024_0298,2024-03-22,2024-08-03,Search,Europe,59039,83271,76263,22653.06,43315.83,Adults,Home,Tablet,2024
2024_0299,Campaign_2024_0299,2024-06-09,2024-07-20,Print,South America,52685,48894,68123,21611.41,50883.28,Adults,Home,Mobile,2024
2024_0300,Campaign_2024_0300,2024-02-17,2024-09-18,Social,Africa,41392,63889,75670,17472.49,39730.4,Youth,Home,Mobile,2024
2024_0301,Campaign_2024_0301,2024-05-12,2024-09-23,Email,North America,17760,9251,67905,44271.59,149430.26,Adults,Home,Desktop,2024
2024_0302,Campaign_2024_0302,2024-03-25,2024-10-20,Social,South America,12532,23812,66315,31132.11,72408.4,Adults,Home,Desktop,2024
2024_0303,Campaign_2024_0303,2024-04-24,2024-08-18,Display,Africa,42621,20147,55812,7552.4,77365.85,Seniors,Electronics,Tablet,2024
2024_0304,Campaign_2024_0304,2024-06-02,2024-10-16,Print,South America,96428,56369,64566,45564.91,53495.9,Seniors,Travel,Mobile,2024
2024_0305,Campaign_2024_0305,2024-01-07,2024-09-17,Email,Africa,41558,48415,6213,19010.32,48836.32,Adults,Travel,Tablet,2024
2024_0306,Campaign_2024_0306,2024-04-19,2024-09-23,Email,Europe,36507,65349,27897,38068.34,90649.8,Youth,Home,Mobile,2024
2024_0307,Campaign_2024_0307,2024-01-17,2024-11-08,Email,Africa,72236,20841,10942,31988.67,35163.12,Adults,Clothing,Mobile,2024
2024_0308,Campaign_2024_0308,2024-01-21,2024-12-25,Email,Asia,67637,69955,17482,43006.39,68194.65,Adults,Electronics,Tablet,2024
2024_0309,Campaign_2024_0309,2024-04-07,2024-07-11,Search,Europe,91834,62526,75451,27171.9,143682.5,Youth,Travel,Mobile,2024
2024_0310,Campaign_2024_0310,2024-06-14,2024-09-21,Social,Europe,7005,41097,74334,17182.73,36546.56,Youth,Electronics,Tablet,2024
2024_0311,Campaign_2024_0311,2024-02-24,2024-08-09,Display,South America,74816,65596,31025,49601.1,94511.45,Adults,Home,Tablet,2024
2024_0312,Campaign_2024_0312,2024-06-01,2024-07-23,Email,South America,46394,51332,13678,4325.34,50680.62,Seniors,Home,Tablet,2024
2024_0313,Campaign_2024_0313,2024-05-30,2024-12-04,Display,Africa,31595,85253,71896,5694.08,58628.52,Adults,Services,Desktop,2024
2024_0314,Campaign_2024_0314,2024-05-15,2024-12-30,Display,Europe,96409,75476,39523,38709.42,44214.85,Youth,Services,Mobile,2024
2024_0315,Campaign_2024_0315,2024-05-05,2024-10-18,Email,South America,58175,53523,66397,32295.93,5303.3,Seniors,Services,Tablet,2024
2024_0316,Campaign_2024_0316,2024-01-05,2024-12-18,Search,Africa,19394,16693,35272,2669.61,13755.25,Youth,Travel,Mobile,2024
2024_0317,Campaign_2024_0317,2024-04-07,2024-10-14,Display,South America,35383,78236,74611,36992.95,36504.07,Seniors,Home,Desktop,2024
2024_0318,Campaign_2024_0318,2024-04-25,2024-07-12,Email,Europe,44061,86,74149,48320.92,4805.82,Seniors,Services,Desktop,2024
2024_0319,Campaign_2024_0319,2024-03-31,2024-12-03,Display,South America,56771,16488,45486,26834.18,59834.21,Seniors,Clothing,Desktop,2024
2024_0320,Campaign_2024_0320,2024-04-01,2024-07-21,Email,Africa,72966,67922,27070,26744.05,116525.46,Youth,Services,Desktop,2024
2024_0321,Campaign_2024_0321,2024-06-06,2024-10-27,Print,Europe,71079,51015,72123,17044.86,52962.7,Youth,Clothing,Tablet,2024
2024_0322,Campaign_2024_0322,2024-01-20,2024-08-21,Search,Asia,80202,13777,41550,23524.85,23753.58,Seniors,Home,Tablet,2024
2024_0323,Campaign_2024_0323,2024-02-20,2024-12-27,Social,Europe,50726,58049,20320,6988.75,15328.33,Seniors,Home,Tablet,2024
2024_0324,Campaign_2024_0324,2024-02-07,2024-08-13,Display,Europe,34070,75619,9544,24799.32,40436.73,Adults,Services,Mobile,2024
2024_0325,Campaign_2024_0325,2024-01-21,2024-08-14,Display,Europe,68467,6834,63286,25917.91,3020.45,Youth,Travel,Mobile,2024
2024_0326,Campaign_2024_0326,2024-05-15,2024-12-21,Print,Africa,36730,61159,57143,49635.71,64739.28,Adults,Clothing,Mobile,2024
2024_0327,Campaign_2024_0327,2024-03-18,2024-10-21,Print,North America,28076,43392,6243,33749.33,120175.88,Adults,Travel,Mobile,2024
2024_0328,Campaign_2024_0328,2024-03-08,2024-07-24,Display,South America,62813,40836,21738,49539.73,69693.72,Adults,Clothing,Mobile,2024
2024_0329,Campaign_2024_0329,2024-02-04,2024-12-01,Social,Africa,67817,41003,48639,24093.04,124024.16,Seniors,Clothing,Mobile,2024
2024_0330,Campaign_2024_0330,2024-05-09,2024-07-26,Email,Africa,12645,46048,12631,46412.29,44296.85,Adults,Services,Mobile,2024
2024_0331,Campaign_2024_0331,2024-04-16,2024-07-17,Display,Asia,44057,74058,37331,40712.32,116551.61,Adults,Travel,Desktop,2024
2024_0332,Campaign_2024_0332,2024-04-07,2024-08-28,Print,Europe,12003,17428,66489,31318.69,97915.92,Adults,Clothing,Tablet,2024
2024_0333,Campaign_2024_0333,2024-03-02,2024-10-16,Social,Asia,43520,86212,7142,12842.07,105753.74,Youth,Electronics,Tablet,2024
2024_0334,Campaign_2024_0334,2024-06-07,2024-09-09,Search,Europe,21371,41869,22886,3419.35,64283.64,Seniors,Travel,Tablet,2024
2024_0335,Campaign_2024_0335,2024-04-21,2024-10-18,Print,Africa,83394,30023,83369,43209.38,92899.18,Youth,Electronics,Desktop,2024
2024_0336,Campaign_2024_0336,2024-03-31,2024-07-30,Display,North America,25468,8302,82025,21004.68,132730.44,Youth,Home,Tablet,2024
2024_0337,Campaign_2024_0337,2024-05-25,2024-11-26,Social,Asia,23868,15824,68796,30527.34,36576.09,Seniors,Clothing,Tablet,2024
2024_0338,Campaign_2024_0338,2024-06-10,2024-12-21,Social,South America,30384,34216,41784,35622.14,132146.48,Youth,Clothing,Desktop,2024
2024_0339,Campaign_2024_0339,2024-03-21,2024-09-18,Email,North America,16758,73635,58322,47071.83,115226.32,Youth,Electronics,Mobile,2024
2024_0340,Campaign_2024_0340,2024-03-12,2024-07-09,Display,Africa,62575,58644,76247,31787.01,80396.63,Seniors,Home,Desktop,2024
2024_0341,Campaign_2024_0341,2024-02-28,2024-10-01,Search,South America,41091,69115,65170,40720.0,146546.41,Seniors,Clothing,Tablet,2024
2024_0342,Campaign_2024_0342,2024-01-22,2024-10-03,Email,South America,19534,40323,79538,16110.72,95727.44,Adults,Services,Desktop,2024
2024_0343,Campaign_2024_0343,2024-05-13,2024-11-20,Social,North America,54136,86442,44378,10707.92,28275.45,Seniors,Home,Mobile,2024
2024_0344,Campaign_2024_0344,2024-05-05,2024-09-06,Email,Africa,65951,8467,8200,6176.51,138811.13,Adults,Home,Desktop,2024
2024_0345,Campaign_2024_0345,2024-05-23,2024-12-11,Social,Asia,85077,29461,50382,3851.66,48657.32,Youth,Travel,Desktop,2024
2024_0346,Campaign_2024_0346,2024-01-16,2024-10-24,Print,Europe,86919,63374,3185,34259.21,139799.73,Seniors,Services,Desktop,2024
2024_0347,Campaign_2024_0347,2024-01-08,2024-08-12,Social,North America,15792,48057,38646,41801.89,62465.15,Adults,Clothing,Tablet,2024
2024_0348,Campaign_2024_0348,2024-06-03,2024-09-02,Search,South America,94639,16891,16611,23154.95,116385.0,Adults,Home,Desktop,2024
2024_0349,Campaign_2024_0349,2024-05-24,2024-09-04,Search,South America,54163,83842,20244,21293.61,73375.13,Youth,Travel,Desktop,2024
2024_0350,Campaign_2024_0350,2024-04-14,2024-07-10,Email,Africa,70815,69217,55450,17437.67,29030.35,Youth,Electronics,Desktop,2024
2024_0351,Campaign_2024_0351,2024-03-02,2024-09-28,Search,South America,99745,46882,59659,40808.4,134531.56,Seniors,Clothing,Mobile,2024
2024_0352,Campaign_2024_0352,2024-04-20,2024-07-30,Email,Africa,61231,41732,4319,13051.82,71761.56,Seniors,Home,Desktop,2024
2024_0353,Campaign_2024_0353,2024-06-09,2024-09-22,Social,Asia,68707,74024,78359,11582.75,10090.47,Youth,Travel,Mobile,2024
2024_0354,Campaign_2024_0354,2024-06-09,2024-10-04,Display,North America,25642,72530,84410,22360.78,116381.36,Adults,Electronics,Desktop,2024
2024_0355,Campaign_2024_0355,2024-04-26,2024-07-03,Email,Europe,21796,28822,23286,3352.75,145066.64,Youth,Clothing,Tablet,2024
2024_0356,Campaign_2024_0356,2024-06-04,2024-11-12,Print,Asia,50227,7330,49243,14088.51,2202.46,Youth,Home,Tablet,2024
2024_0357,Campaign_2024_0357,2024-01-12,2024-08-03,Display,North America,74555,77257,57829,36025.42,38504.14,Seniors,Home,Tablet,2024
2024_0358,Campaign_2024_0358,2024-05-03,2024-12-31,Display,Africa,94189,47448,9327,30729.93,115571.93,Seniors,Electronics,Mobile,2024
2024_0359,Campaign_2024_0359,2024-05-12,2024-12-12,Print,North America,53155,76322,16328,44418.13,90721.37,Youth,Electronics,Mobile,2024
2024_0360,Campaign_2024_0360,2024-02-15,2024-11-11,Print,Africa,44112,67334,60561,2961.93,134990.09,Seniors,Services,Tablet,2024
2024_0361,Campaign_2024_0361,2024-01-07,2024-07-10,Print,Europe,91665,62627,71524,38545.03,60812.73,Seniors,Home,Tablet,2024
2024_0362,Campaign_2024_0362,2024-02-18,2024-09-14,Display,Europe,3058,45688,31677,10637.72,12549.71,Adults,Home,Desktop,2024
2024_0363,Campaign_2024_0363,2024-01-16,2024-10-13,Email,North America,34252,29744,78077,47569.72,27087.98,Adults,Travel,Tablet,2024
2024_0364,Campaign_2024_0364,2024-06-13,2024-11-02,Search,Africa,34554,53157,35854,14577.56,53016.38,Seniors,Travel,Tablet,2024
2024_0365,Campaign_2024_0365,2024-05-06,2024-12-01,Email,Asia,14540,12919,78461,28641.1,5297.8,Youth,Services,Mobile,2024
2024_0366,Campaign_2024_0366,2024-02-24,2024-08-10,Social,South America,28546,5425,21334,3857.4,69347.96,Adults,Services,Mobile,2024
2024_0367,Campaign_2024_0367,2024-04-27,2024-10-21,Display,Africa,98342,65105,20234,24540.93,97407.88,Youth,Home,Desktop,2024
2024_0368,Campaign_2024_0368,2024-04-04,2024-07-16,Print,Africa,35329,21301,64788,26435.2,133761.28,Youth,Services,Mobile,2024
2024_0369,Campaign_2024_0369,2024-03-17,2024-10-24,Email,South America,80313,69459,11451,5906.72,60362.41,Seniors,Clothing,Mobile,2024
2024_0370,Campaign_2024_0370,2024-05-12,2024-11-27,Social,North America,40684,3455,28176,3468.44,22007.36,Youth,Travel,Mobile,2024
2024_0371,Campaign_2024_0371,2024-05-18,2024-09-16,Display,South America,36187,17672,8641,25326.05,113442.08,Adults,Electronics,Mobile,2024
2024_0372,Campaign_2024_0372,2024-06-04,2024-11-13,Print,North America,96120,29090,55517,2490.88,85842.11,Adults,Services,Mobile,2024
2024_0373,Campaign_2024_0373,2024-05-02,2024-10-29,Print,North America,49701,61899,17160,8733.02,148623.0,Adults,Electronics,Mobile,2024
2024_0374,Campaign_2024_0374,2024-03-01,2024-08-31,Social,Africa,91552,22995,73257,11166.26,149599.72,Youth,Travel,Tablet,2024
2024_0375,Campaign_2024_0375,2024-04-10,2024-10-02,Email,South America,4599,67121,25224,10605.03,123435.17,Youth,Home,Desktop,2024
2024_0376,Campaign_2024_0376,2024-03-12,2024-07-31,Print,North America,3095,26914,81977,33199.4,96371.63,Youth,Services,Desktop,2024
2024_0377,Campaign_2024_0377,2024-06-21,2024-12-23,Social,Asia,28334,57741,50023,39478.87,59937.56,Youth,Home,Mobile,2024
2024_0378,Campaign_2024_0378,2024-01-26,2024-07-15,Social,North America,20114,27354,48078,32526.09,11466.09,Adults,Travel,Mobile,2024
2024_0379,Campaign_2024_0379,2024-04-08,2024-11-24,Search,Europe,99120,45578,3719,23920.92,62500.22,Adults,Clothing,Desktop,2024
2024_0380,Campaign_2024_0380,2024-04-08,2024-12-03,Search,Asia,54413,64836,49729,43356.73,91239.96,Adults,Home,Mobile,2024
